|#SOURCE_ID|RA|DEC|NVSS_FLUX|INT_SPEC_INDX|3C_NAME|PKS_JNAME|PKS_1410_FLUX|PKS_635_FLUX|PKS_408_FLUX|PKS_SPEC_INDX 
2163|No-ID|223.920417|-42.319167|0.0|0.0|No-3C|PKS-J1455-4219|0.0|0.0|3.51|-0.859782
2164|No-ID|225.46375|-66.691389|0.0|0.0|No-3C|PKS-J1501-6641|0.0|0.0|4.0|0.0
2165|No-ID|225.701667|-31.662222|0.0|0.0|No-3C|PKS-J1502-3139|0.0|0.0|2.66|0.0
2166|No-ID|225.591667|-42.096667|0.0|0.0|No-3C|PKS-J1502-4205|4.2|0.0|17.4|-0.238701
2167|No-ID|228.920833|-19.666944|0.0|0.0|No-3C|PKS-J1515-1940|0.0|0.0|1.92|-0.858104
2168|No-ID|229.24625|-14.131944|0.0|0.0|No-3C|PKS-J1516-1407|0.0|0.0|2.89|-0.976607
2169|No-ID|229.357083|-16.695556|0.0|0.0|No-3C|PKS-J1517-1641|1.6|0.0|3.42|-0.789182
2170|No-ID|232.760417|-86.199722|0.0|0.0|No-3C|PKS-J1531-8611|0.0|0.0|2.4|0.0
2171|No-ID|229.6775|24.448889|0.0|0.0|No-3C|PKS-J1518+2426|0.0|1.3|0.0|-1.279492
2172|No-ID|234.757917|-2.191944|0.0|0.0|No-3C|PKS-J1539-0211|0.0|0.0|1.38|-1.049922
2173|No-ID|235.127083|-5.241111|0.0|0.0|No-3C|PKS-J1540-0514|1.0|3.0|3.26|-0.854138
2174|No-ID|236.535|-73.175556|0.0|0.0|No-3C|PKS-J1546-7310|1.8|0.0|5.33|-0.922439
2175|No-ID|237.745417|-82.964167|0.0|0.0|No-3C|PKS-J1550-8257|1.31|0.0|1.38|-0.032975
2176|No-ID|238.838333|-79.676667|0.0|0.0|No-3C|PKS-J1555-7940|4.0|0.0|10.5|-0.804194
2177|No-ID|237.681667|11.346111|0.0|0.0|No-3C|PKS-J1550+1120|0.0|0.0|2.34|-0.871875
2178|No-ID|238.115833|-56.198889|0.0|0.0|No-3C|PKS-J1552-5611|0.0|0.0|0.0|0.0
2179|No-ID|237.800417|26.108056|0.0|0.0|No-3C|PKS-J1551+2606|1.5|0.0|0.0|-0.547147
2180|No-ID|239.244875|-79.234472|0.0|0.0|No-3C|PKS-J1557-7913|5.8|0.0|7.95|-0.24657
2181|No-ID|238.38625|12.947694|0.0|0.0|No-3C|PKS-J1553+1256|0.0|0.0|1.56|0.0
2182|No-ID|239.5915|-14.166389|0.0|0.0|No-3C|PKS-J1558-1409|0.0|0.0|0.0|0.0
2183|No-ID|239.923333|-24.711111|0.0|0.0|No-3C|PKS-J1559-2442|0.0|0.0|0.0|0.0
2184|No-ID|240.320833|-0.470833|0.0|0.0|No-3C|PKS-J1601-0028|0.0|0.0|1.45|-1.162156
2185|No-ID|240.364583|-24.5025|0.0|0.0|No-3C|PKS-J1601-2430|0.0|0.0|2.39|0.0
2186|No-ID|241.688333|-63.525|0.0|0.0|No-3C|PKS-J1606-6331|5.2|0.0|14.6|-1.046433
2187|No-ID|243.338333|-77.335|0.0|0.0|No-3C|PKS-J1613-7720|0.0|0.0|3.28|0.0
2188|No-ID|244.891458|-84.305222|0.0|0.0|No-3C|PKS-J1619-8418|1.7|0.0|0.0|0.0
2189|No-ID|243.039583|-14.321667|0.0|0.0|No-3C|PKS-J1612-1419|1.2|0.0|1.94|-0.692517
2190|No-ID|243.75625|-60.921667|0.0|0.0|No-3C|PKS-J1615-6055|43.0|0.0|0.0|0.0
2191|No-ID|244.45625|-77.288444|0.0|0.0|No-3C|PKS-J1617-7717|4.6|0.0|5.35|-0.228323
2192|No-ID|244.050833|13.060556|0.0|0.0|No-3C|PKS-J1616+1303|0.0|0.0|2.97|-0.884485
2193|No-ID|244.156487|4.992428|0.0|0.0|No-3C|PKS-J1616+0459|0.0|0.0|0.0|0.0
2194|No-ID|244.24875|20.413611|0.0|0.0|No-3C|PKS-J1616+2024|1.0|0.0|0.0|-0.62888
2195|No-ID|245.147083|-71.003889|0.0|0.0|No-3C|PKS-J1620-7100|0.0|0.0|2.7|0.0
2196|No-ID|244.765375|6.217278|0.0|0.0|No-3C|PKS-J1619+0613|0.0|0.0|1.42|0.0
2197|No-ID|245.004167|-4.305278|0.0|0.0|No-3C|PKS-J1620-0418|1.3|0.0|2.72|-0.702422
2198|No-ID|245.545833|-50.083889|0.0|0.0|No-3C|PKS-J1622-5005|8.3|0.0|0.0|0.0
2199|No-ID|245.76375|-49.543611|0.0|0.0|No-3C|PKS-J1623-4932|6.0|0.0|0.0|0.0
2200|No-ID|246.077333|-68.153556|0.0|0.0|No-3C|PKS-J1624-6809|0.0|0.0|1.2|0.0
2201|No-ID|246.140833|-6.825|0.0|0.0|No-3C|PKS-J1624-0649|0.0|0.0|1.58|0.0
2202|No-ID|246.310833|26.848056|0.0|0.0|No-3C|PKS-J1625+2650|1.2|2.3|0.0|-0.766446
2203|No-ID|247.88625|-75.153889|0.0|0.0|No-3C|PKS-J1631-7509|1.2|0.0|3.7|-1.057869
2204|No-ID|248.651667|-47.598889|0.0|0.0|No-3C|PKS-J1634-4735|87.0|0.0|0.0|0.0
2205|No-ID|249.550833|-68.231944|0.0|0.0|No-3C|PKS-J1638-6813|1.3|0.0|6.66|-1.088253
2206|No-ID|249.45625|15.824722|0.0|0.0|No-3C|PKS-J1637+1549|0.0|0.0|2.95|-1.133641
2207|No-ID|249.68875|-14.263611|0.0|0.0|No-3C|PKS-J1638-1415|1.2|0.0|2.15|-0.413694
2208|No-ID|249.9525|-46.850278|0.0|0.0|No-3C|PKS-J1639-4651|53.0|0.0|0.0|0.0
2209|No-ID|249.9625|10.478056|0.0|0.0|No-3C|PKS-J1639+1028|0.0|0.0|2.56|-1.038845
2210|No-ID|251.068417|-77.2655|0.0|0.0|No-3C|PKS-J1644-7715|5.8|0.0|11.4|-0.49966
2211|No-ID|251.25|25.605833|0.0|0.0|No-3C|PKS-J1645+2536|1.1|0.0|0.0|0.0
2212|No-ID|251.350833|-18.586111|0.0|0.0|No-3C|PKS-J1645-1835|1.2|0.0|3.24|-0.853013
2213|No-ID|252.664167|-29.729444|0.0|0.0|No-3C|PKS-J1650-2943|0.0|0.0|0.0|0.0
2214|No-ID|254.252917|-74.0425|0.0|0.0|No-3C|PKS-J1657-7402|0.0|0.0|2.73|0.0
2215|No-ID|253.803333|-27.108611|0.0|0.0|No-3C|PKS-J1655-2706|0.0|0.0|2.71|0.0
2216|No-ID|254.297917|-13.816667|0.0|0.0|No-3C|PKS-J1657-1349|0.0|0.0|2.91|-0.759972
2217|No-ID|255.675833|-77.698889|0.0|0.0|No-3C|PKS-J1702-7741|2.37|0.0|5.04|-0.658916
2218|No-ID|255.221475|-26.181036|0.0|0.0|No-3C|PKS-J1700-2610|0.0|0.0|0.0|0.0
2219|No-ID|256.58|16.979722|0.0|0.0|No-3C|PKS-J1706+1658|0.0|0.0|3.13|-0.977463
2220|No-ID|256.973333|18.775833|0.0|0.0|No-3C|PKS-J1707+1846|0.0|0.0|0.0|0.0
2221|No-ID|258.545|19.815556|0.0|0.0|No-3C|PKS-J1714+1948|0.0|0.0|0.0|0.0
2222|No-ID|258.912083|-12.104167|0.0|0.0|No-3C|PKS-J1715-1206|1.0|0.0|3.1|-0.87476
2223|No-ID|261.359167|-80.079444|0.0|0.0|No-3C|PKS-J1725-8004|2.5|0.0|5.91|-0.859627
2224|No-ID|259.804371|17.751786|0.0|0.0|No-3C|PKS-J1719+1745|0.0|0.0|0.31|0.0
2225|No-ID|260.9205|-65.009972|0.0|0.0|No-3C|PKS-J1723-6500|0.0|0.0|2.47|0.0
2226|No-ID|260.560417|4.72|0.0|0.0|No-3C|PKS-J1722+0443|0.0|0.0|2.48|-0.942751
2227|No-ID|263.2775|-83.738889|0.0|0.0|No-3C|PKS-J1733-8344|1.0|0.0|0.0|0.0
2228|No-ID|262.103958|4.451361|0.0|0.0|No-3C|PKS-J1728+0427|0.0|0.0|0.0|0.0
2229|No-ID|262.526667|17.413333|0.0|0.0|No-3C|PKS-J1730+1724|0.0|0.0|3.17|-0.841974
2230|No-ID|264.399125|-56.567556|0.0|0.0|No-3C|PKS-J1737-5633|7.4|0.0|13.0|-0.557539
2231|No-ID|264.307208|6.350972|0.0|0.0|No-3C|PKS-J1737+0621|0.0|0.0|0.86|0.0
2232|No-ID|265.380833|-57.62|0.0|0.0|No-3C|PKS-J1741-5737|0.0|0.0|5.12|0.0
2233|No-ID|265.580417|-59.027778|0.0|0.0|No-3C|PKS-J1742-5901|0.0|0.0|0.94|0.0
2234|No-ID|265.509583|-60.923611|0.0|0.0|No-3C|PKS-J1742-6055|2.9|0.0|8.32|-0.766995
2235|No-ID|265.447083|6.036111|0.0|0.0|No-3C|PKS-J1741+0602|0.0|0.0|2.73|-0.990438
2236|No-ID|266.105875|-51.745528|0.0|0.0|No-3C|PKS-J1744-5144|0.0|0.0|5.38|0.0
2237|No-ID|266.3175|-53.267778|0.0|0.0|No-3C|PKS-J1745-5316|0.0|0.0|3.1|0.0
2238|No-ID|266.45375|-33.733056|0.0|0.0|No-3C|PKS-J1745-3343|0.0|0.0|0.0|0.0
2239|No-ID|266.52375|7.478056|0.0|0.0|No-3C|PKS-J1746+0728|0.0|0.0|2.74|-0.990184
2240|No-ID|266.863333|8.810278|0.0|0.0|No-3C|PKS-J1747+0848|0.0|0.0|2.35|-0.889359
2241|No-ID|267.187917|9.318056|0.0|0.0|No-3C|PKS-J1748+0919|0.0|0.0|1.94|-1.179503
2242|No-ID|267.792083|-64.984167|0.0|0.0|No-3C|PKS-J1751-6459|1.2|0.0|3.53|-0.952352
2243|No-ID|268.057917|6.197778|0.0|0.0|No-3C|PKS-J1752+0611|0.0|0.0|0.0|0.0
2244|No-ID|267.886746|9.650203|0.0|0.0|No-3C|PKS-J1751+0939|0.0|0.0|1.07|-0.242722
2245|No-ID|268.569583|4.992778|0.0|0.0|No-3C|PKS-J1754+0459|0.0|0.0|0.93|0.0
2246|No-ID|269.720833|-67.641944|0.0|0.0|No-3C|PKS-J1758-6738|0.0|0.0|3.0|0.0
2247|No-ID|269.777917|-59.814722|0.0|0.0|No-3C|PKS-J1759-5948|3.4|0.0|12.6|-1.148629
2248|No-ID|269.362083|7.524722|0.0|0.0|No-3C|PKS-J1757+0731|0.0|0.0|2.26|-0.920764
2249|No-ID|270.3275|-66.380556|0.0|0.0|No-3C|PKS-J1801-6622|0.0|0.0|5.46|0.0
2250|No-ID|269.884583|6.2775|0.0|0.0|No-3C|PKS-J1759+0616|0.0|0.0|1.92|-0.929796
2251|No-ID|270.849417|-65.127611|0.0|0.0|No-3C|PKS-J1803-6507|0.0|0.0|1.01|0.0
2252|No-ID|271.599|-70.974694|0.0|0.0|No-3C|PKS-J1806-7058|0.0|0.0|1.72|0.0
2253|No-ID|271.066583|1.025528|0.0|0.0|No-3C|PKS-J1804+0101|1.4|0.0|0.96|0.072589
2254|No-ID|271.804167|-70.2125|0.0|0.0|No-3C|PKS-J1807-7012|0.0|0.0|2.47|0.0
2255|No-ID|271.43625|20.471944|0.0|0.0|No-3C|PKS-J1805+2028|1.0|1.1|0.0|-0.637822
2256|No-ID|271.876667|-50.889167|0.0|0.0|No-3C|PKS-J1807-5053|0.0|0.0|3.22|0.0
2257|No-ID|272.490833|-45.878056|0.0|0.0|No-3C|PKS-J1809-4552|0.0|0.0|2.74|0.0
2258|No-ID|274.529|-51.969333|0.0|0.0|No-3C|PKS-J1818-5158|3.5|0.0|14.3|-1.155846
2259|No-ID|274.895792|-63.763361|0.0|0.0|No-3C|PKS-J1819-6345|12.3|0.0|37.0|-0.856494
2260|No-ID|274.939333|-55.355944|0.0|0.0|No-3C|PKS-J1819-5521|0.0|0.0|0.79|0.0
2261|No-ID|275.568333|-63.988333|0.0|0.0|No-3C|PKS-J1822-6359|2.6|0.0|11.5|-1.115839
2262|No-ID|275.670833|-65.168333|0.0|0.0|No-3C|PKS-J1822-6510|0.0|0.0|3.62|0.0
2263|No-ID|275.59375|-55.694722|0.0|0.0|No-3C|PKS-J1822-5541|0.0|0.0|4.14|0.0
2264|No-ID|276.14375|-67.294444|0.0|0.0|No-3C|PKS-J1824-6717|2.1|0.0|6.06|-0.710418
2265|No-ID|275.982083|-12.476944|0.0|0.0|No-3C|PKS-J1823-1228|15.1|0.0|0.0|0.0
2266|No-ID|276.429167|-58.291667|0.0|0.0|No-3C|PKS-J1825-5817|1.4|0.0|7.6|-1.275512
2267|No-ID|278.908875|-71.8335|0.0|0.0|No-3C|PKS-J1835-7150|0.0|0.0|2.69|0.0
2268|No-ID|278.609167|-58.939444|0.0|0.0|No-3C|PKS-J1834-5856|0.0|0.0|0.0|0.0
2269|No-ID|278.89125|-65.671111|0.0|0.0|No-3C|PKS-J1835-6540|0.0|0.0|2.89|0.0
2270|No-ID|279.245833|-66.82|0.0|0.0|No-3C|PKS-J1836-6649|0.0|0.0|4.28|0.0
2271|No-ID|279.369917|-71.144833|0.0|0.0|No-3C|PKS-J1837-7108|0.0|0.0|1.22|0.0
2272|No-ID|278.9675|15.264167|0.0|0.0|No-3C|PKS-J1835+1515|1.0|0.0|2.49|-0.76319
2273|No-ID|279.430833|-43.589444|0.0|0.0|No-3C|PKS-J1837-4335|2.1|0.0|3.93|-0.709956
2274|No-ID|280.812917|-48.611944|0.0|0.0|No-3C|PKS-J1843-4836|3.7|0.0|9.08|-0.790453
2275|No-ID|281.118333|-40.370278|0.0|0.0|No-3C|PKS-J1844-4022|2.8|0.0|8.44|-0.942602
2276|No-ID|281.939583|-60.681111|0.0|0.0|No-3C|PKS-J1847-6040|0.0|0.0|3.59|0.0
2277|No-ID|281.825417|-2.044444|0.0|0.0|No-3C|PKS-J1847-0202|330.0|0.0|0.0|0.0
2278|No-ID|282.245417|-50.085833|0.0|0.0|No-3C|PKS-J1848-5005|0.0|0.0|3.48|0.0
2279|No-ID|282.694583|-63.1|0.0|0.0|No-3C|PKS-J1850-6306|0.0|0.0|4.1|0.0
2280|No-ID|284.67125|-63.2175|0.0|0.0|No-3C|PKS-J1858-6313|0.0|0.0|2.82|0.0
2281|No-ID|284.991667|-66.250639|0.0|0.0|No-3C|PKS-J1859-6615|1.2|0.0|4.41|-0.884158
2282|No-ID|286.370833|-73.830833|0.0|0.0|No-3C|PKS-J1905-7349|1.2|0.0|3.94|-1.030931
2283|No-ID|288.164167|-80.168611|0.0|0.0|No-3C|PKS-J1912-8010|1.83|0.0|1.25|0.13648
2284|No-ID|288.984167|-74.656111|0.0|0.0|No-3C|PKS-J1915-7439|0.0|0.0|2.73|0.0
2285|No-ID|288.57875|-55.099722|0.0|0.0|No-3C|PKS-J1914-5505|1.06|0.0|3.06|-0.764607
2286|No-ID|291.53375|-57.669444|0.0|0.0|No-3C|PKS-J1926-5740|1.09|0.0|2.37|-0.656152
2287|No-ID|291.86375|-62.658611|0.0|0.0|No-3C|PKS-J1927-6239|1.9|0.0|4.88|-0.740954
2288|No-ID|291.497083|-18.613889|0.0|0.0|No-3C|PKS-J1925-1836|1.3|0.0|3.56|-0.897063
2289|No-ID|291.73125|-39.295833|0.0|0.0|No-3C|PKS-J1926-3917|1.04|2.32|2.76|-0.674111
2290|No-ID|292.290417|-37.548889|0.0|0.0|No-3C|PKS-J1929-3732|0.0|0.0|3.26|0.0
2291|No-ID|292.910833|-33.913611|0.0|0.0|No-3C|PKS-J1931-3354|1.2|2.05|3.52|-1.012381
2292|No-ID|293.033333|-19.526111|0.0|0.0|No-3C|PKS-J1932-1931|1.3|0.0|4.99|-0.873692
2293|No-ID|293.985417|-46.344167|0.0|0.0|No-3C|PKS-J1935-4620|12.6|0.0|39.6|-0.881485
2294|No-ID|294.096667|-60.231389|0.0|0.0|No-3C|PKS-J1936-6013|1.51|0.0|3.92|-0.772341
2295|No-ID|294.057083|-17.186944|0.0|0.0|No-3C|PKS-J1936-1711|1.0|0.0|1.02|-0.769643
2296|No-ID|294.384833|-58.641083|0.0|0.0|No-3C|PKS-J1937-5838|3.1|0.0|9.13|-0.889772
2297|No-ID|294.854208|-63.712694|0.0|0.0|No-3C|PKS-J1939-6342|16.4|0.0|6.24|0.383843
2298|No-ID|295.107083|-69.132639|0.0|0.0|No-3C|PKS-J1940-6907|1.82|0.0|1.7|-0.141298
2299|No-ID|295.34075|-62.189056|0.0|0.0|No-3C|PKS-J1941-6211|1.52|0.0|2.79|-0.415454
2300|No-ID|294.909167|21.583611|0.0|0.0|No-3C|PKS-J1939+2135|1.5|2.5|0.0|-0.510269
2301|No-ID|294.988542|-10.044889|0.0|0.0|No-3C|PKS-J1939-1002|0.0|0.0|0.99|0.0
2302|No-ID|295.967917|-40.499167|0.0|0.0|No-3C|PKS-J1943-4029b|1.6|0.0|4.4|-1.031244
2303|No-ID|296.063333|25.820278|0.0|0.0|No-3C|PKS-J1944+2549|1.5|2.0|0.0|-0.544535
2304|No-ID|298.332083|-21.206389|0.0|0.0|No-3C|PKS-J1953-2112|0.0|0.0|3.19|0.0
2305|No-ID|298.44125|-41.634167|0.0|0.0|No-3C|PKS-J1953-4138|1.05|1.3|2.63|-0.799529
2306|No-ID|298.800417|-61.252222|0.0|0.0|No-3C|PKS-J1955-6115|1.5|0.0|0.0|0.0
2307|No-ID|298.7825|-50.033889|0.0|0.0|No-3C|PKS-J1955-5002|1.33|0.0|3.21|-0.715066
2308|No-ID|298.8975|3.728333|0.0|0.0|No-3C|PKS-J1955+0343|0.0|0.0|1.32|-0.854905
2309|No-ID|298.94125|23.023333|0.0|0.0|No-3C|PKS-J1955+2301|0.0|1.2|0.0|-1.047702
2310|No-ID|299.317833|-42.371333|0.0|0.0|No-3C|PKS-J1957-4222|3.27|7.2|10.1|-0.795184
2311|No-ID|305.2875|-87.777222|0.0|0.0|No-3C|PKS-J2021-8746|1.2|0.0|2.2|-0.824994
2312|No-ID|299.620417|-55.153333|0.0|0.0|No-3C|PKS-J1958-5509|6.0|0.0|14.0|-0.696478
2313|No-ID|300.237875|-17.816019|0.0|0.0|No-3C|PKS-J2000-1748|0.0|0.0|0.0|0.0
2314|No-ID|300.565|21.105278|0.0|0.0|No-3C|PKS-J2002+2106|0.0|0.0|0.0|0.0
2315|No-ID|301.321667|-18.367222|0.0|0.0|No-3C|PKS-J2005-1822|0.0|0.0|1.67|0.0
2316|No-ID|301.647917|-50.192778|0.0|0.0|No-3C|PKS-J2006-5011|1.7|0.0|3.56|-0.731124
2317|No-ID|306.149167|-32.894167|0.0|0.0|No-3C|PKS-J2024-3253|0.0|0.0|1.47|0.0
2318|No-ID|301.979958|-44.578639|0.0|0.0|No-3C|PKS-J2007-4434|1.01|0.0|1.12|-0.159814
2319|No-ID|301.97875|-47.843611|0.0|0.0|No-3C|PKS-J2007-4750|0.0|0.0|3.06|0.0
2320|No-ID|302.355833|-48.831583|0.0|0.0|No-3C|PKS-J2009-4849|0.0|0.0|1.31|0.0
2321|No-ID|302.623333|-56.443333|0.0|0.0|No-3C|PKS-J2010-5626|1.9|0.0|12.2|-1.656123
2322|No-ID|302.815462|-15.77785|0.0|0.0|No-3C|PKS-J2011-1546|0.0|0.0|0.0|0.0
2323|No-ID|303.335833|-52.295833|0.0|0.0|No-3C|PKS-J2013-5217|1.8|0.0|4.52|-0.790879
2324|No-ID|303.769583|16.371944|0.0|0.0|No-3C|PKS-J2015+1622|0.0|0.0|1.13|-0.848534
2325|No-ID|304.3|-45.278056|0.0|0.0|No-3C|PKS-J2017-4516|0.0|0.0|2.91|-0.702337
2326|No-ID|304.504583|-55.658611|0.0|0.0|No-3C|PKS-J2018-5539|1.8|0.0|4.7|-0.976735
2327|No-ID|306.087917|-57.395833|0.0|0.0|No-3C|PKS-J2024-5723|3.5|0.0|9.89|-0.893112
2328|No-ID|306.534583|-48.329167|0.0|0.0|No-3C|PKS-J2026-4819|0.0|0.0|2.82|0.0
2329|No-ID|306.527083|-58.097778|0.0|0.0|No-3C|PKS-J2026-5805|0.0|0.0|2.57|0.0
2330|No-ID|306.344583|12.105278|0.0|0.0|No-3C|PKS-J2025+1206|1.3|0.0|2.42|-0.790481
2331|No-ID|306.744167|17.337222|0.0|0.0|No-3C|PKS-J2026+1720|0.0|0.0|2.42|-0.841636
2332|No-ID|306.767083|-21.606944|0.0|0.0|No-3C|PKS-J2027-2136|0.0|0.0|2.45|-0.656718
2333|No-ID|307.465417|-69.954444|0.0|0.0|No-3C|PKS-J2029-6957|0.0|0.0|3.83|0.0
2334|No-ID|308.042083|-76.858056|0.0|0.0|No-3C|PKS-J2032-7651|1.0|0.0|3.58|-1.058674
2335|No-ID|307.762083|-7.691389|0.0|0.0|No-3C|PKS-J2031-0741|1.4|0.0|3.75|-0.716358
2336|No-ID|308.447083|-73.069722|0.0|0.0|No-3C|PKS-J2033-7304|1.6|0.0|4.57|-0.947922
2337|No-ID|308.52875|-41.962222|0.0|0.0|No-3C|PKS-J2034-4157|1.09|0.0|1.99|-0.654678
2338|No-ID|310.004|-57.586|0.0|0.0|No-3C|PKS-J2040-5735|0.0|0.0|1.75|0.0
2339|No-ID|310.036542|-25.129611|0.0|0.0|No-3C|PKS-J2040-2507|0.0|0.0|0.94|0.0
2340|No-ID|310.40125|24.810278|0.0|0.0|No-3C|PKS-J2041+2448|1.2|1.9|0.0|-0.497219
2341|No-ID|311.235833|-54.928056|0.0|0.0|No-3C|PKS-J2044-5455|0.0|0.0|2.8|0.0
2342|No-ID|311.337917|-60.316944|0.0|0.0|No-3C|PKS-J2045-6019|2.8|0.0|11.2|-1.257187
2343|No-ID|312.04375|-66.823333|0.0|0.0|No-3C|PKS-J2048-6649|1.1|0.0|1.51|-0.532176
2344|No-ID|311.831917|-16.651611|0.0|0.0|No-3C|PKS-J2047-1639|0.0|0.0|1.57|0.0
2345|No-ID|312.127083|-58.706389|0.0|0.0|No-3C|PKS-J2048-5842|0.0|0.0|2.49|0.0
2346|No-ID|312.441083|10.054|0.0|0.0|No-3C|PKS-J2049+1003|0.0|0.0|0.0|0.0
2347|No-ID|313.009167|-57.068889|0.0|0.0|No-3C|PKS-J2052-5704|2.1|0.0|6.2|-1.055711
2348|No-ID|312.94875|15.155556|0.0|0.0|No-3C|PKS-J2051+1509|1.0|0.0|2.48|-0.758461
2349|No-ID|313.324167|26.216667|0.0|0.0|No-3C|PKS-J2053+2613|1.2|2.4|0.0|-0.731003
2350|No-ID|314.068167|-47.246611|0.0|0.0|No-3C|PKS-J2056-4714|3.0|0.0|4.15|-0.425092
2351|No-ID|315.4325|-17.802778|0.0|0.0|No-3C|PKS-J2101-1748|1.1|0.0|3.48|-0.743366
2352|No-ID|315.256875|-29.557694|0.0|0.0|No-3C|PKS-J2101-2933|0.0|0.0|0.0|0.0
2353|No-ID|315.511667|-39.566944|0.0|0.0|No-3C|PKS-J2102-3934|0.0|0.0|2.15|-0.9613
2354|No-ID|315.49625|-42.320972|0.0|0.0|No-3C|PKS-J2101-4219|1.41|0.0|0.85|0.119366
2355|No-ID|316.0475|-11.363333|0.0|0.0|No-3C|PKS-J2104-1121|0.0|0.0|0.0|0.0
2356|No-ID|316.25875|-48.818611|0.0|0.0|No-3C|PKS-J2105-4849|1.1|0.0|2.34|-0.63466
2357|No-ID|316.50875|-71.371944|0.0|0.0|No-3C|PKS-J2106-7122|0.0|0.0|1.51|0.0
2358|No-ID|316.7475|-65.795556|0.0|0.0|No-3C|PKS-J2106-6547|0.0|0.0|1.97|0.0
2359|No-ID|317.211875|-48.772722|0.0|0.0|No-3C|PKS-J2108-4846|1.2|0.0|1.65|-0.312286
2360|No-ID|317.38825|-41.172361|0.0|0.0|No-3C|PKS-J2109-4110|1.98|0.0|2.66|-0.137866
2361|No-ID|318.3475|-15.818056|0.0|0.0|No-3C|PKS-J2113-1549|1.0|0.0|2.39|-0.661381
2362|No-ID|320.485417|-64.073889|0.0|0.0|No-3C|PKS-J2121-6404|0.0|0.0|2.6|0.0
2363|No-ID|320.935487|5.589472|0.0|0.0|No-3C|PKS-J2123+0535|0.0|0.0|0.0|0.0
2364|No-ID|321.56875|-55.349722|0.0|0.0|No-3C|PKS-J2126-5520|0.0|0.0|4.05|0.0
2365|No-ID|321.627917|-46.096389|0.0|0.0|No-3C|PKS-J2126-4605|0.0|0.0|1.95|0.0
2366|No-ID|322.082083|-6.350278|0.0|0.0|No-3C|PKS-J2128-0621|2.1|0.0|1.83|-0.355635
2367|No-ID|322.300708|-15.64475|0.0|0.0|No-3C|PKS-J2129-1538|0.0|0.0|0.0|0.0
2368|No-ID|323.225|12.968611|0.0|0.0|No-3C|PKS-J2132+1258|1.0|0.0|2.8|-0.776518
2369|No-ID|323.56375|-53.610833|0.0|0.0|No-3C|PKS-J2134-5336|1.6|0.0|5.2|-0.996832
2370|No-ID|323.372917|16.495278|0.0|0.0|No-3C|PKS-J2133+1629|0.0|0.0|1.59|-1.538127
2371|No-ID|324.5125|-46.774167|0.0|0.0|No-3C|PKS-J2138-4646|0.0|0.0|2.69|0.0
2372|No-ID|324.654917|-24.665167|0.0|0.0|No-3C|PKS-J2138-2439|0.0|0.0|0.0|0.0
2373|No-ID|324.835833|-42.215556|0.0|0.0|No-3C|PKS-J2139-4212|0.0|0.0|2.44|0.0
2374|No-ID|325.65375|-4.628778|0.0|0.0|No-3C|PKS-J2142-0437|0.0|0.0|1.38|0.0
2375|No-ID|325.88875|-43.2125|0.0|0.0|No-3C|PKS-J2143-4312|3.16|0.0|9.18|-0.808048
2376|No-ID|326.84|-81.534444|0.0|0.0|No-3C|PKS-J2147-8132|3.0|0.0|8.72|-0.901088
2377|No-ID|326.419583|-34.698056|0.0|0.0|No-3C|PKS-J2145-3441|0.0|0.0|2.46|0.0
2378|No-ID|326.802708|-75.6035|0.0|0.0|No-3C|PKS-J2147-7536|1.5|0.0|2.12|-0.234046
2379|No-ID|326.569167|9.438056|0.0|0.0|No-3C|PKS-J2146+0926|0.0|0.0|0.0|0.0
2380|No-ID|326.59575|-15.428861|0.0|0.0|No-3C|PKS-J2146-1525|0.0|0.0|0.72|-0.572943
2381|No-ID|326.792333|9.496306|0.0|0.0|No-3C|PKS-J2147+0929|0.0|0.0|1.31|0.0
2382|No-ID|327.1525|-17.395278|0.0|0.0|No-3C|PKS-J2148-1723|1.5|0.0|1.48|-0.269677
2383|No-ID|327.768333|12.333333|0.0|0.0|No-3C|PKS-J2151+1220|1.4|0.0|3.31|-0.855506
2384|No-ID|327.86625|-55.341667|0.0|0.0|No-3C|PKS-J2151-5520|0.0|0.0|0.0|0.0
2385|No-ID|327.907812|5.870264|0.0|0.0|No-3C|PKS-J2151+0552|0.0|0.0|0.0|0.0
2386|No-ID|327.883333|7.157361|0.0|0.0|No-3C|PKS-J2151+0709|0.0|0.0|0.0|0.0
2387|No-ID|328.103417|17.577167|0.0|0.0|No-3C|PKS-J2152+1734|1.0|0.0|1.04|-0.022194
2388|No-ID|328.5225|-51.844167|0.0|0.0|No-3C|PKS-J2154-5150|3.5|0.0|10.1|-0.834227
2389|No-ID|329.274167|-69.689444|0.0|0.0|No-3C|PKS-J2157-6941|30.0|0.0|80.0|-0.792113
2390|No-ID|328.9275|12.509444|0.0|0.0|No-3C|PKS-J2155+1230|0.0|0.0|1.95|-1.126203
2391|No-ID|329.204583|-1.427222|0.0|0.0|No-3C|PKS-J2156-0125|1.3|0.0|3.95|-0.862498
2392|No-ID|329.240417|-18.228056|0.0|0.0|No-3C|PKS-J2156-1813|2.2|0.0|6.09|-0.850295
2393|No-ID|330.53|-83.636667|0.0|0.0|No-3C|PKS-J2202-8338|1.08|0.0|1.66|-0.21842
2394|No-ID|329.847083|-4.154167|0.0|0.0|No-3C|PKS-J2159-0409|0.0|0.0|2.47|0.0
